emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7
7.487123155365322802e+00,1.342151623743723121e+01,4.763933883855576923e+00,2.867946941839082164e+00,-3.066442390854099642e+01,-4.196182298444765024e+01,1.005072551055079089e+01,9.989169583404606811e+00
-2.572599995159879782e+01,-2.261096953153221989e+01,-2.024511879985915286e+01,-5.999806135798194440e+00,1.297987103854576318e+01,-3.310646239806991531e+01,-1.571622697084981901e+01,-3.720242924277022922e+01
-2.762583785801783431e+00,-1.470995047458159100e+01,-1.148634081851169242e+01,-1.732004974781796847e+01,5.081357185797727283e+01,1.038338504259876416e+01,-3.597088167006051052e+00,2.602584938802556636e+01
1.998206456860706481e+01,3.115078052679126408e+00,-1.191135418162382997e+00,-1.576965787779633565e+01,4.969804734439314586e+01,4.963931276854899721e+01,1.134942053385627503e+01,5.896817658788514649e+01
6.785867535922497140e+00,9.405107841192270612e+00,6.967591247621841788e+00,-1.007036620306386965e+01,2.424171132314755539e+01,7.036929645515478171e+01,8.925141028452539871e+00,-2.846725127074666517e+00
-1.474101287148396189e+01,-1.090479096551798932e+01,-1.112581375584697341e+01,-1.217857039309437184e+01,-3.316288160665198603e+00,5.455957830667457387e+01,-1.313904403670119514e+01,-4.803825542195693288e+01
-1.430006212272409449e+01,-1.400794837950358485e+01,-1.038312811535094760e+01,7.327023990159798217e+00,7.360949688958235093e+00,3.582629827686179880e+01,-1.021916949178242007e+01,-1.178449586164059149e+01
3.925159927001837801e-01,8.258169282302620928e-01,2.858141527357753731e+00,2.735285054466427113e+01,4.077085516856448777e+01,9.440480715091691621e+00,1.307451456598675676e+00,2.597764819302110340e+00
1.088836405662835993e+01,1.132079451945557302e+01,9.859703782972994546e+00,1.906986506571761097e+01,8.707566623204812117e+00,-3.072689362058575568e+01,6.619486424619686282e+00,-5.833073047650131571e+00
1.148178103998078647e+01,7.396481890916990487e+00,6.380693353381142074e+00,-1.526232686424385321e+01,-7.003872140091374376e+01,-7.908947912773908229e+01,2.621366429083375138e+00,-1.554205885957459721e+01
6.257794386836282641e+00,-4.265570252698147158e+00,1.086764121032759878e+00,-1.322089603702587546e+01,-9.354733325834979496e+01,-1.009119701104296780e+02,2.604435726672037488e-01,-1.202436122112007233e+01
2.018505745459445500e+00,-8.678088472559545963e+00,-2.946196529713720036e+00,-1.510067374293266695e+01,-1.060038025998420324e+02,-1.013843846610087240e+02,-9.626146878515748906e-01,-1.849548685471352982e+01
1.003822479601538653e+01,-2.655290478674344534e+00,6.126736945391801470e+00,2.605556172203759679e+00,-5.655607142830032075e+01,-7.101444766955343368e+01,3.345131667428172140e+00,-1.291583274682779603e+01
2.045222284831705650e+00,2.543507995877308581e+00,4.635129151698994754e+00,6.877891962701119688e+00,9.781438065962063888e+00,-2.426064663772463348e+01,-5.754921833504323958e-01,-1.081694338153280910e+01
2.071857658999128216e+00,2.878704056348125651e+00,2.377309126664901129e+00,2.740349821698310873e+00,-5.574714403090052173e+00,-4.110384351985437945e+00,1.525340749649715999e+00,3.195076649618645348e+00
1.522336017866503077e+00,8.087008241970261579e-01,1.053622725801438786e+00,3.959479554377488775e+00,7.794823206183671971e+00,2.497254340342294654e+00,1.080385567638808553e-02,3.516025007566412341e-01
3.843556340389833181e+00,1.052670649940966108e+01,1.064915357892271786e+01,3.421285242557219775e+00,-2.501786932560865040e+01,-1.076705324225489591e+01,6.629357072490662972e+00,-4.646320197849117761e+01
-3.396290518588149787e+00,1.200845889654146426e+01,1.331049056046207824e+01,7.250236951119919837e+00,-7.460438751391745171e+00,-3.942575245338636591e+01,9.199156764187708113e-01,-4.915197685471250111e+01
-1.651418719528956469e+00,4.895574708030771660e+00,4.391359160736804768e+00,5.877541504076347678e+00,-3.647446524239555288e+01,-8.358439865203621366e+01,-5.689802387228128921e-01,2.839787850246172241e+01
9.619407824277640628e+00,7.422277222264950680e+00,-1.869618944991417564e+00,-1.055281812180079726e+01,-1.188240041526788389e+02,-1.280320500313311527e+02,2.900206649214292831e+00,2.434715978209203513e+01
1.204952884218915443e+01,2.383845431351767274e+01,1.123921995556334252e+01,2.134451184430841764e+01,-9.031864193903464866e+01,-1.094699316733007493e+02,6.473980918521557548e+00,-3.661935795491248768e+01
1.198171949620846277e+00,2.528768983428647843e+01,1.024894139809479299e+01,2.918525722078836537e+01,-5.616055936701317819e+01,-6.989783961357072428e+01,-1.026141734311498865e+01,-4.722677232562179483e+01
-3.433385038986481508e+00,1.393340403698821994e+01,9.670265093845070936e+00,2.495028317159375320e+01,5.952585498120284058e+01,-1.215397223111604319e+01,-2.587562678650769499e+01,-1.224418634468352352e+01
1.978722506340832687e+00,6.552678885394058739e-02,1.561284965131654801e+01,1.668424972866883138e+01,1.200171101546141585e+02,5.727560930852162357e+01,-1.092277443222780775e+01,1.073700523124312767e+01
7.953615672168035999e+00,4.462357132595556664e+00,2.219702275012009451e+00,-1.723846336708912830e+01,4.887193111686886482e+01,8.661996188343965741e+01,5.366357169037740960e+00,4.858313798304534004e+01
2.815874112263244022e+00,-2.403790416149566411e+01,-9.549838156937287437e+00,-2.104804251724812048e+01,4.989846196133235168e+01,8.791793162296426090e+01,1.426662596325579813e+01,5.619796189973884282e+01
-8.854352736929286039e+00,-8.060318534934753032e+00,1.606349825161053069e+00,1.431239076736220284e+01,8.003537914261313801e+01,8.264922193747045753e+01,1.482452638811290413e+01,2.858805429164039680e+00
-8.902347754348760134e+00,-6.564480967606931117e+00,1.426974795590820300e+00,2.169524506999725588e+01,4.753743751390936012e+01,4.612499957700873665e+01,4.054139777234450293e+00,-5.358273300202777278e+01
3.747345804611789788e+00,-1.074244763850285977e+01,-1.307271934133135716e+01,-2.041464290696401207e+01,-3.940700799885595984e+01,-1.366974643185480431e+01,-7.578744870796240818e+00,-2.554963768794567258e+01
3.076640894427050910e+00,-4.333475637619693899e+00,-8.929579201689954004e+00,-4.010433335831827151e+01,-9.470264744121506340e+01,-5.119049645767024970e+01,2.114751462424378836e+00,-2.068843686223059919e+00
-1.880212058899901706e+01,-1.132237937775008874e+01,-1.832046592470675961e+01,-6.039979849823188118e+01,-1.211175266608662895e+02,-6.692969834182071054e+01,1.590996968415188118e+00,7.278935876802794525e-01
-2.414714408601725637e+01,-9.438788471857362694e+00,-1.408140410759106409e+01,-2.216791654588500293e+01,-4.801291325580361757e+01,-3.627639309657681821e+01,9.105640324561354859e-01,2.713038854570015701e-02
-5.453976785594214505e+00,-8.705202432010015201e+00,-8.267269857888374318e+00,3.927473578468713811e+00,-3.959230353950060532e+01,-1.632788472986799633e+00,-1.695792145714999144e+00,7.320409677184036568e+00
4.978573491767154025e+00,-6.821057157854141906e+00,-7.413990449944630967e+00,-4.127329735435640856e+00,-3.488735006601594080e+01,3.492663101495494260e+01,-1.519626175872351936e+00,1.813119370614823467e+01
4.127391059930200612e+00,-3.147759778529255925e+00,-4.295354513095492877e-01,2.018201913951055104e+01,4.447930712287177357e+01,6.358948559499308573e+01,-3.866299484804093023e+00,2.545610453041966181e+01
-8.918753378003280829e+00,-5.419072239919064060e+00,2.347723203239571177e-02,2.405034161822621996e+01,7.526028010093193643e+01,6.741433175002060807e+01,-8.637143372523990337e+00,-2.339187405435485090e+00
-2.415296564309247884e+01,-1.486803741239583943e+01,-1.000309031293777728e+01,7.364925920354384203e+00,2.416820074151166864e+01,3.727280702715929550e+01,-1.936310601649892860e+01,-3.100200139508727304e+01
9.242721186742205219e+00,4.662502446605021333e+00,4.727319656314927343e+00,1.379309676624893832e+01,3.753802194979610363e+01,3.897412029704121039e+00,-7.726900689560291191e+00,1.512417103970074805e+01
3.739510426244226693e+01,2.647984634834078221e+01,2.236941969742994729e+01,1.139665583726603160e+01,2.656477446085189342e+01,-2.579550087264170344e+01,1.876842108782870611e+01,5.592510626457026035e+01
3.552908147682724405e+01,3.971816299780426363e+01,3.575184102492494276e+01,2.278447106751378826e+01,-7.095026628022615967e+00,-5.473256795098885163e+01,3.332761174548596728e+01,3.014141525879969663e+01
-6.757774768587871961e-01,1.899181897683103060e+01,1.400250722126042291e+01,8.140114921842002360e+00,-3.468202675310936911e+01,-8.875987864912136160e+01,8.267091578077241820e+00,-5.933321578578208033e+01
-1.064569731299331856e+01,-5.255229124821802600e+00,-1.004695352756339943e+01,-1.142708979407093750e+01,-1.970837953330079628e+01,-9.598786560361371301e+01,-8.317920107266733254e+00,-4.988922324502717487e+01
1.381395089474289684e+00,-4.978388198394650743e+00,-1.045154516103192854e+01,-2.277173341290995268e+01,2.760096248131397090e+01,-6.143759236650058142e+01,-5.899177052661929821e+00,-3.638544078407286264e+01
1.166102919866604992e+01,1.052599224004811873e+00,-3.849931181497301402e+00,-2.928819431289655029e+01,-6.653517770486949701e-03,-2.454103794246218939e+01,-3.629521812213660326e+00,-1.172124569955385809e+01
4.174363288502274116e+00,2.750575563644023447e+00,3.011912284540632534e+00,1.863801324556195738e+00,5.078490958379522802e+00,-2.357529782556781583e+00,5.727605208931243475e-01,-2.512126775945272783e+00
-5.765687245601065491e-01,-1.175848013660978353e-01,2.745405451911038242e-01,1.891092539835389275e+00,5.683801675942795839e+00,2.942320906174785478e+00,-5.171243822275588542e-01,-3.642481166449833552e-01
-9.651632861442934086e+00,-7.326253999385531124e+00,-2.028452021664030269e+00,1.967254806546612045e+01,1.271279634752565784e+02,1.821602965033140009e+00,-1.129195084462976872e+01,-4.460925571211291896e+01
1.934478193920689870e+00,1.925984922989494086e+00,7.883397631528547223e+00,3.768277899420253618e+01,8.441312276947358839e+01,-1.312558721042843146e+01,-8.375672623350066459e+00,-3.102336330144985510e+01
8.505331304609153875e+00,3.369016441136953866e-01,-2.373992800420600346e+00,1.399113499433200936e+01,5.226255379473911944e+00,-5.105620805917955352e+01,-5.529521523869204813e+00,5.340348250532311880e+00
7.766500793390624935e+00,2.978053046896777634e+00,-2.648881856390016054e+00,-3.417199939891702343e+00,-6.497557311804852986e+01,-8.537975708858041912e+01,3.590885434262698350e+00,2.348085307386619291e+01
2.056061821618328622e+00,2.568957344827806022e+00,1.354049793288143011e+00,5.215347433755793460e+00,-6.400239940916688397e+01,-9.074437136606923104e+01,5.885676387928386433e+00,4.147227692463899018e+01
1.552839467121207129e+00,-7.683687953979356777e-01,-2.802270232534193717e+00,-2.559592735175996125e+01,-5.791086760862775407e+01,-8.204535123166492383e+01,6.329827532947321700e+00,4.507829663044191193e+01
1.930598284314319457e+00,1.133945041479697480e+01,9.874931046973692617e+00,-2.848058080263726310e+01,-1.858807014010609038e+01,-2.990763344262842338e+01,1.662223755698265393e+01,5.349862256928631155e+01
7.486210550667178332e+00,1.422218754977508759e+01,1.382537937895337166e+01,-9.585172202863905255e+00,3.981944228831404331e+01,3.695413016621878910e+01,1.145479289973360437e+01,8.913964031204997696e+00
1.491179930003673704e+01,1.226706303141378562e+01,1.190729119096029009e+01,1.285858764836346069e+01,6.804407512881837761e+01,7.299602473074719455e+01,5.064686882579438887e+00,-3.119323072007607323e+01
4.675816023685377409e+00,9.726631791698864049e+00,9.357079130038194137e+00,2.066071253106321848e+01,4.371316166413426885e+01,8.968398393452099526e+01,2.368469024932605471e+00,-3.049668009721177242e+01
-1.187709118364372785e+01,-9.583838557230757615e+00,-3.318834324125056412e+00,1.738159932327501878e+01,4.242238829225509278e+01,7.431582248726998330e+01,-1.290304447556562550e+01,-5.046514037210959813e+00
-1.283092767634741804e+01,-1.266890807041692568e+01,-8.279951978305788884e+00,1.183938252472756147e+01,4.074507188872138386e+01,4.259371580418733316e+01,-8.264410734298609285e+00,-3.314176901602333913e+00
3.443212252990983657e+00,5.352814991105613984e+00,5.247237840665086139e+00,2.908965399753588699e+00,-3.335417930080516413e+01,5.911213112628267652e+00,8.456008302239164109e+00,-1.977090213220641957e+01
5.618970400583966907e+00,-3.519987143153770592e+00,-7.803235660623863978e+00,-1.989048382340027032e+01,-7.700065242405580079e+01,-4.550425064995813784e+01,-1.822042419176095773e+00,-1.942335155637585586e+01
4.616038050912895763e+00,-4.206764266103256489e+00,-1.204741749075164847e+01,-3.714904358505561532e+01,-1.189249089679256883e+02,-7.613169204284994862e+01,4.862335414422984670e-01,3.647228279771539405e-01
-6.151077623057286559e+00,-8.266744234564949778e+00,-1.335607623187476278e+01,-3.476348165388315437e+01,-1.059043493405023781e+02,-7.439936111025819798e+01,1.998748319790895067e-01,-7.826066974735354620e+00
-1.393496902974717777e+01,-1.448429277202972365e+01,-1.635105833386566943e+01,-1.476859042388925580e+01,4.889820641238443955e+00,-3.634037320905205348e+01,-8.629706753324086321e+00,-1.727913543524737605e+01
-4.409675671894395244e+00,-5.753171331392772814e+00,-4.033321991250446104e+00,2.050551695324036316e+01,5.225004754279018471e+01,2.872167264032825074e+01,-8.098392727378111999e+00,-8.600375547646454066e+00
2.082199377633244808e-01,1.140992059843405571e+00,9.289473914064114268e+00,5.402814382898834111e+01,1.087432500581720092e+02,8.521149078865875026e+01,-8.647960361207280400e+00,-4.735060340120798017e+00
-4.765200530421279446e+00,-1.441764731486608220e+00,1.382427462928110806e+01,5.312325066708893928e+01,1.624117038569368674e+02,1.086938794794071725e+02,-1.304529141366482392e+01,-3.680791843043387246e+00
-1.009751406015098674e+01,-7.782658951791308510e+00,3.187707469643287883e+00,1.920197415753036196e+01,1.697876410066159281e+02,8.190860296514563288e+01,-1.029799343311853832e+01,1.729327049558466456e+01
-5.760356391307302815e+00,-8.897148960538325824e+00,-2.614215837312672264e+00,1.341988161697145188e+00,5.471423738354630473e+01,4.055238017894498626e+01,1.293481309613401464e+00,5.677134552281410151e+01
6.410620927040794115e+00,3.676281082099765563e+00,4.008021143637765960e+00,-1.164443923453944763e+00,-9.302721174801945381e+00,-1.976569574166518350e+00,1.354173511786125239e+01,6.631858274356579841e+01
6.281206421380378657e+00,8.498887250023123840e+00,2.450047124458638592e-01,-1.960107089633654098e+01,-5.984057535014648010e+01,-5.616084732941773439e+01,1.227066271065594805e+01,1.896610077902792568e+00
1.054191651608920033e+01,1.791684960661701354e+01,2.223893464875556170e+00,-4.163275304050566206e+01,-1.256129956402997010e+02,-8.599431464168057460e+01,1.782849019011999658e+01,-3.044019900515850452e+01
7.782527610238710203e+00,1.150940910876153112e+01,-5.585698313192197340e+00,-4.373623339842097124e+01,-1.471919140224057401e+02,-9.412436009675141690e+01,2.324282430054221749e+00,-5.211919714086587874e+01
3.658847375398981860e+00,1.127076751208164751e+00,-7.633678227373565051e+00,-1.419530736449380726e+01,-1.204277694728807688e+02,-7.752823217044475257e+01,-9.008241604297092309e+00,-2.854038934252217175e+01
-3.219176622607928806e-01,-2.205925851091135925e+00,1.780105074164202827e+00,2.000571434122035441e+01,-5.575549895601065487e+01,-3.090244174998275639e+01,-6.904953835958828279e+00,-1.991931417608038402e+01
-4.458578105507319478e+00,-3.319273209617218612e+00,8.810964279253223452e+00,1.322282038889625788e+01,-2.748669791672313067e+00,5.165996985816157405e+00,-2.729726593576812022e+00,-1.387722208929061551e+01
-3.523576154498128332e+00,2.018134923773847955e+00,1.084492053869812622e+01,4.904542564509613456e+00,9.179843291926914617e+00,1.695636495911882236e+01,6.153108202344297339e+00,1.335144295941185888e+01
1.702540613817297155e+00,1.475704961451765662e+00,-4.869042561423908566e-01,-9.462740605652081527e+00,-3.385045753901756882e+01,-1.864255299677137145e+01,2.802474416847906991e+00,-2.859467040408265603e-01
1.587069665209313030e-01,-1.676083707676138346e+00,-1.250274765650143616e+00,-2.430507619379190132e+00,-6.968564978217486328e-01,-7.551052335045511654e-01,-8.340376524206942754e-01,-6.248798697367472954e+00
1.334187111497620570e+01,1.442806168642677278e+01,7.355313404656578236e+00,1.835816100632961412e+00,-9.675313287291089637e-01,-3.959375419673095564e+01,-2.827348155774255467e+00,1.463694472952719039e+00
-5.130273696361091318e+00,5.637773667973114300e+00,-8.116639178312732739e+00,-1.604343854602970509e+01,-3.980628677240463276e+01,-8.248809370695857979e+01,-1.299738702389030287e+01,-2.477605356181299712e+01
-4.032305634591835108e+00,5.709224274131631915e+00,-1.389174342401286921e+01,-4.252796866595987524e+01,-1.221986257733192787e+02,-1.055534799190623687e+02,-5.080470328639225208e+00,-2.263315958304015041e+01
7.461055708491226568e-01,-2.159891611926069643e+01,-1.957983460211748650e+01,-4.926872088197360000e+01,-1.193012482171215254e+02,-9.467391010456289280e+01,-2.578399541947280937e+00,-1.286148514843938173e+01
-2.162395981694597680e+00,-2.088768380780301115e+01,-2.112854706692408513e+01,-4.504158533469467329e+01,-8.522664996318499675e+01,-5.985829428078237413e+01,-8.707749684068545548e+00,-2.064982043368669551e+01
-1.996716610636433575e+00,-1.392445006253329964e+01,-1.816693615057882738e+01,-2.796224176674100548e+01,-4.289368009914721824e+01,-1.585623890542800041e+01,-8.844483729324785770e+00,-2.124753386821011603e+01
-1.105205864580160302e+01,-1.649164678968179487e+01,-1.408282601062131789e+01,1.082329399015757332e+01,3.727433839784632141e+01,1.892026874496389155e+01,-2.108254580420420154e+01,-3.184025920322419267e+01
-1.061717041771132841e+01,-6.973492424933848355e+00,3.409631159468258232e+00,3.157375351411770481e+01,5.677411199839632161e+01,5.348636716113399814e+01,-1.191965077044628352e+01,2.088197233187983670e+00
-7.855727390710514513e+00,6.187403496257466884e+00,2.102273206384430893e+01,4.829202492969429272e+01,2.687182526645967684e+01,6.573065290439660657e+01,9.882315741050934577e+00,5.860627378585562042e+01
-2.593690950380658222e+00,5.923571258264166417e-01,8.266180899729869580e+00,1.740535812279987482e+01,4.878243379849383388e+00,4.203650838296164238e+01,1.363917755804535581e+01,1.647646608136540891e+01
3.972115022231443859e+00,1.554157683350259234e+01,1.533263124867824168e+01,-6.373977506810607707e+00,8.110175663686342773e+01,2.130178320079219390e+01,1.428440595572362426e+01,-6.304283315281591626e+01
1.899007157560862069e+01,1.564450992460432488e+01,9.290933523250179960e+00,-2.765076727142441371e+01,3.281720370533004427e+01,-5.582997414254514013e+00,6.823205594837105536e+00,-2.504485832836974168e+01
1.378363728349746609e+01,-7.272932021072364250e+00,-1.619632647586873730e+01,-3.019949552206965038e+01,-1.150395991269961229e+02,-5.430384429631481424e+01,-9.392116481889313917e+00,4.515663189959761326e+01
-1.256651471131096010e+01,-1.355811348003642536e+01,-1.074004484667209169e+01,1.463497450854180926e+01,-8.347590734904440524e+01,-4.623073975666495983e+01,-9.420335099201494700e+00,2.979147525693211307e+01
-2.434842430190537144e+00,2.452445073357743510e+01,2.189218055256809947e+01,5.180316166797778976e+01,4.576024430786561226e+01,9.451232875401826661e+00,1.694839326603765528e+01,9.617290076143936517e+01
9.907298706243654607e+00,4.411658405864797317e+01,2.149394669619278986e+01,7.977543779165628735e+00,6.928931595178536895e+01,5.605943516210002997e+01,2.485501787900686921e+01,8.195026840082378783e+01
4.398623396634178562e+00,7.112417050480608793e+00,8.652404105243688193e+00,1.631974880274321293e+01,1.121021826021345191e+02,7.382239542690930989e+01,1.354898878324964961e+01,-2.257069199367742840e+01
1.398519893948681769e+01,1.797141456238449919e+01,2.209588832829693672e+01,2.722093731334813071e+01,1.109285654277860260e+02,9.253332927898485138e+01,4.039313503587086629e+00,-9.085256849714016880e+01
-2.785747285909910609e+00,-6.381133904981810545e+00,-1.272128460011459694e+01,-3.261594565364188014e+01,2.038864502447634663e+01,4.608259903186998230e+01,-2.191231056418244094e+01,-1.889041578871077576e+01
1.851104811418252449e+00,4.021032275599089267e+00,5.444558821078551603e+00,-2.071109752262556825e+01,-2.252111954257803461e+01,2.527938180234163212e+01,6.383408208585579224e-01,5.663874851929638510e+01
1.105314725761657257e+01,1.670729467280198577e+01,2.211343238897008945e+01,2.645435964996254796e+01,-5.394404144924202171e+00,-8.790889745238445130e+00,9.787730792064976981e+00,9.476605247128034648e+00
-1.414565465502769293e+00,9.095201608909460056e-01,6.808018766653545661e+00,2.680091233386172433e+01,-1.329639771847192264e+01,-5.352763568547479878e+01,2.250695330339793188e+00,-5.400081745076495565e+01
-1.782821467518408198e+01,-3.276507268294686526e+01,-3.574084842904628090e+01,-3.747073252113473529e+01,-6.699947497891336923e+01,-9.027188849361851908e+01,-1.338382054390558373e+01,-4.480282971918848034e+01
-1.194480764629710379e+01,-3.317446603507453773e+01,-3.473142713438304696e+01,-3.699413775232196144e+01,-7.284823710241047934e+01,-9.272942846258459326e+01,-1.350216766610767749e+01,-9.825265049929967631e-01
-4.067252185280967325e+00,-2.210944759285839467e+01,-1.474602628560263184e+01,3.466822843395615195e+00,-2.836187844618014253e+01,-5.237064137102460393e+01,-5.233761796131323862e+00,5.865445679327951467e+00
-4.324707671070467718e+00,-1.456809005325347073e+01,-4.429878458644996186e+00,1.080783691594445983e+01,-2.136402180274068741e+01,-1.207079918579387368e+01,3.235491591961322300e+00,4.671652996618053777e+00
-9.171823260934594657e+00,-2.219464079985106508e+01,-1.310893410739095266e+01,-6.373075712038192897e+00,-3.161363739078678492e+01,-4.059275039315814126e+00,-1.127778007785970971e+01,-1.413691573416251046e+01
-3.536265050478395899e+00,-1.669200375858147822e+01,-9.302117184978037301e+00,-1.270897500223396648e+00,-1.955665496712119733e+01,-6.234119910219462213e-01,-9.532700870262925008e+00,-1.386165166948160454e+01
-3.039630648755884401e+00,-8.620612218776308566e+00,-6.556677588395739775e+00,-5.534529102191660499e+00,-3.134818689562732885e+01,-1.998989186253207251e+01,-5.187640194653685199e+00,-7.318286442458084018e+00
-1.355513230576868011e-01,8.418909982248929946e-01,4.979186301362332756e-01,2.304728902582761307e+00,-7.758183723298941459e-01,-2.162960097068577170e+00,-4.907447242571283397e-01,2.633581041826182911e-01
4.191272855676883680e+00,-1.061595592348900752e+01,-6.851674192776640915e+00,-2.473740393377125457e+01,-3.639337120102759116e+01,-4.913288207727938328e+01,6.355281658810593370e+00,1.256577367451889060e+01
2.519777374513432733e+01,1.329495902279791508e+01,4.222829754622605236e+00,-8.901033172583334263e+00,-1.215673738845061962e+02,-7.795223327567325100e+01,1.661734152800480047e+01,3.812988805337086262e+01
2.945075830840297471e+01,2.401090799211611682e+01,5.605434555524918316e+00,3.889956472350979411e+00,-2.128169234248655926e+02,-9.874914510298373216e+01,2.132210908065520272e+01,4.202100667525780864e+01
-4.534540379309152769e+00,1.909422811859665003e+00,-3.623072543337208629e+00,1.904084193387977564e+01,-1.082682609246511731e+02,-8.643170171165073157e+01,4.425366937982170512e+00,-1.615409023369105768e+01
-1.765052477129285791e+01,-1.495522883006080939e+01,-1.061699363509274718e+01,2.590846925856221006e+01,3.935108760331326039e+01,-4.750577903597800855e+01,-8.534634302862968980e+00,-2.395924048621705893e+01
-8.325018794719742488e+00,-1.531500059429049188e+01,-2.313004243605980115e+00,5.144503879245170452e+01,9.963244724790816065e+01,1.453986716705881577e+01,-6.199999129530554320e+00,-9.351859547907215742e+00
-1.512841764565504121e+01,-1.189592381931208465e+01,-1.396544845371845200e+00,3.492222479950439151e+01,1.105093428974422523e+02,7.630550295066734634e+01,-2.068407861493712474e+00,-2.519030845218185277e+01
-2.578331724647178191e-01,1.541168184777855288e+01,1.062817120166452334e+01,-1.866837001545336960e+01,6.148114814867435030e+01,8.717225278588728088e+01,3.188217940414717511e+00,-1.477888689053272131e+01
3.108677695349967962e+00,2.292966728477540528e+01,1.459820312719706337e+01,-1.203884529201386400e+01,4.467363871972971623e+01,6.228003627194339487e+01,5.741535914223645509e-01,1.582588968725474388e+00
1.249527687872975523e+00,1.932954115771143577e+01,1.044426410339320022e+01,-9.220900688702844405e+00,4.360189251306749725e+00,2.423548171303309573e+01,-4.884815464285739317e+00,3.280309951571775073e+00
2.844858535757093243e-01,-5.682570848084026238e+00,7.072074027589132506e+00,-4.562047362376276283e+00,-3.702308345544311408e+01,-1.109121108068801220e+01,-8.302477827813072864e+00,2.959921824933269718e+00
-3.515907633413438482e+00,-1.860363784358246519e+01,-2.678920552439112868e+00,6.223240471403608254e+00,6.068224928238237226e-01,-3.169703035340625519e+01,-5.857663538799824821e+00,6.042021102803165178e+00
2.763256935942015158e+00,-5.317716284442325581e+00,-4.879912216729397123e+00,1.128526786554713723e+00,2.172729478069462594e+00,-4.170630495603144539e+01,4.558807344385044757e+00,9.681270211950186777e+00
1.053353150504432678e+00,-7.527458819042236016e+00,-1.314836843043053349e+01,-2.603381376403789460e+01,-2.180186872677466425e+01,-4.404725484672466962e+01,4.165657529914375878e+00,2.033410810708691230e+00
3.715933669120958349e+00,-8.650418158515291722e+00,-1.411339081261636430e+01,-4.463172533741602166e+01,-1.479200181238501877e+01,1.014911536838018336e+01,7.574359924077749717e+00,4.649984246955174427e-01
5.136891082976149825e+00,-6.704831746642733847e+00,-4.230496094264022844e+00,-3.073460349792871682e+01,4.750009546473471289e+00,4.217033541700368460e+01,2.929505374836243625e+00,6.645312078893289787e+00
4.425926999085835867e+00,-4.266002218563081705e+00,1.690018543409946616e+00,1.912619586150007933e+00,-2.051404815447693153e+00,5.255934665750935153e+01,-1.344998805288797339e+00,5.728766500210653589e+00
2.774923830831697025e+00,1.219824870937440409e+00,7.438312155825672178e+00,2.611168621602345752e+01,-8.326537910463553516e+00,5.624164691423585793e+01,-2.663019834292858157e+00,-3.404780621105247818e-01
-2.329920859934744293e+00,-4.226739604947884033e+00,1.014584713475289668e+00,2.755925343970289987e+01,5.119119709305518739e+00,4.607584156059209590e+01,-3.725057830836582262e+00,-4.795284150135229240e+00
-5.131838213406432203e+00,-1.052033054421832858e+01,-7.426178003128709015e+00,1.053801569873419375e+01,3.214240269347044432e+01,3.484752344490339482e+01,2.422599219104866197e-01,-6.501452658951004437e+00
3.969381805487703474e+00,4.555099305885509153e+00,2.790488492623573791e+00,-1.340750371359530391e+01,2.229594805140300195e+01,2.970793597855681867e+00,6.008828338529625945e+00,-1.588223870652638592e-01
1.536964008775018709e+00,5.233343832249648386e+00,2.231202895783827245e+00,-2.665363351161794725e+01,-1.688612689866774375e+01,-3.713992739852980662e+01,2.296601679516295125e+00,4.297789482181087806e+00
6.631401125140122588e+00,1.132616700450168779e+01,4.802085104610633870e+00,-2.235823358210166845e+01,-1.238909997137593564e+02,-7.786883803133821402e+01,1.204361315860754233e+00,1.560960816200101853e+01
-2.509805805617233432e-01,-6.374133105841810476e-01,-8.030573163578274887e+00,-4.777297819192927619e+00,-1.094309651004012949e+02,-9.490872324803348192e+01,-1.981190301566190470e+00,2.266982056977236937e+01
-7.832098847782440032e+00,2.830812896249389254e+00,-2.922599249728268234e+00,2.195474292522297333e+01,2.783885578008035111e+01,-6.832266118806458621e+01,-1.036391255869564931e+00,-1.076194130055268694e+01
-6.959440537683159178e+00,1.332239557388461826e+01,1.520668966659384669e+00,2.495023027604569776e+01,8.629588141986336325e+01,-2.701274141791085981e+01,-5.300693679521877755e+00,-3.519279571468058521e+01
-8.614624187494372975e+00,2.993893348460442994e+01,8.646776594479428368e+00,4.127517066074643992e+01,1.060013615356523076e+02,7.698502446619478690e+00,-8.175743909319578506e+00,-1.610893365798228771e+01
-6.590147218716696287e+00,1.978008245410347143e+01,3.980738865913447722e+00,3.172757181974527185e+01,9.391394592521179163e+01,1.375774906055528746e+01,-6.400476427086917219e+00,-2.610487860747397804e+00
-1.059198067503491991e+00,1.040883294412482840e+00,1.697645788331971772e-01,2.712988029841739035e+00,1.448895444743669714e-01,-1.524971653411133943e+01,-2.718399032579288388e-01,-8.919421102077471630e-01
4.304038674543608778e-02,-3.911940020127244733e-01,-7.015265409033357713e-01,-6.381389740223268880e-01,4.896241155099190223e-01,1.509406618692793245e+00,-8.435748438480845657e-01,2.301866351068603933e+00
-5.964210683868528484e+00,-7.525300923007806730e+00,-1.807702346534009408e+01,-6.126547698286774590e+00,-2.059761221716752999e+01,-4.628699622678563230e+01,-9.514905747875164188e-01,-1.926338193274000687e+00
